Company Name
Harvard Business ReviewHarvard Business Review
"Harvard Business ReviewHarvard Business Review14,561,736 followers14,561,736 followers"
"Harvard Business SchoolHarvard Business School2,491,942 followers2,491,942 followers"
"Harvard Business SchoolHarvard Business SchoolDBA, TOMDBA, TOM2002 - 20072002 - 2007"
Harvard Kennedy School
Harvard Law School
Head of OperationsHead of OperationsFeb 2023 - Oct 2023 · 9 mosFeb 2023 to Oct 2023 · 9 mos
"IBMIBM18,964,616 followers18,964,616 followers"
"IBMIBM18,964,621 followers18,964,621 followers"
"IBMIBM18,964,624 followers18,964,624 followers"
"IMS Learning Resources Pvt. Ltd.IMS Learning Resources Pvt. Ltd.19,984 followers19,984 followers"
INCAE Business SchoolINCAE Business School16 yrs 11 mos16 yrs 11 mosCosta RicaCosta Rica
Inc42 MediaInc42 Media
Indian Institute of Management Ahmedabad
Instituto Universitario Fernández-Vega
"J.P. MorganJ.P. MorganFinancial ServicesFinancial Services5,325,308 followers5,325,308 followers"
"JPMorganChaseJPMorganChase6,634,746 followers6,634,746 followers"
John Hopkins University
"Johnson & JohnsonJohnson & Johnson9,825,661 followers9,825,661 followers"
"Johnson & JohnsonJohnson & Johnson9,825,670 followers9,825,670 followers"
Jubilant FoodWorks Ltd.
"Jubilant FoodWorks Ltd.Jubilant FoodWorks Ltd.300,164 followers300,164 followers"
"KPMGKPMGAccountingAccounting5,080,644 followers5,080,644 followers"
Karolinska Institutet
"KearneyKearney638,796 followers638,796 followers"
Kimberly-Clark
LinkedIn News IndiaLinkedIn News India
"LinkedInLinkedIn32,454,804 followers32,454,804 followers"
MBZUAI (Mohamed bin Zayed University of Artificial Intelligence)
Mata Sundri College For Women
"McKinsey & CompanyMcKinsey & Company6,813,218 followers6,813,218 followers"
"McKinsey & CompanyMcKinsey & Company6,813,276 followers6,813,276 followers"
"MicrosoftMicrosoft27,029,877 followers27,029,877 followers"
"MicrosoftMicrosoft27,029,920 followers27,029,920 followers"
MintMint
"Mitsui & Co., Ltd.Mitsui & Co., Ltd.894,212 followers894,212 followers"
Mivi
NOSH
"Oliver WymanOliver Wyman878,625 followers878,625 followers"
PepsiCoPepsiCoFull-time · 1 yr 11 mosFull-time · 1 yr 11 mos
"PfizerPfizer6,676,440 followers6,676,440 followers"
"PhilipsPhilips2,804,405 followers2,804,405 followers"
Pidilite Industries Limited
Prabhat Roadways logo
Public SpeakerPublic SpeakerApr 2018 - Sep 2019 · 1 yr 6 mosApr 2018 to Sep 2019 · 1 yr 6 mos
RazorpayRazorpay
Scead Foundation - India logo
SecretarySecretaryJan 2019 - Jun 2019 · 6 mosJan 2019 to Jun 2019 · 6 mos
SecretarySecretaryOct 2023 - Jun 2024 · 9 mosOct 2023 to Jun 2024 · 9 mos
Senior AnalystSenior AnalystOct 2023 - May 2024 · 8 mosOct 2023 to May 2024 · 8 mos
SiemensSiemens4 yrs 6 mos4 yrs 6 mos
"SiemensSiemens8,301,971 followers8,301,971 followers"
"Somerset Indus Capital PartnersSomerset Indus Capital Partners3,795 followers3,795 followers"
Startups LatamStartups Latam
TED ConferencesTED Conferences
TecSalud del Tecnológico de Monterrey
Tecnológico de Monterrey
The Coca-Cola Company
The Doon SchoolThe Doon School1983 - 19891983 - 1989
The Hershey Company
The Indian Public School logo
The Program on Negotiation
UNC Kenan-Flagler Business School
UNC Kenan-Flagler Business SchoolUNC Kenan-Flagler Business School14 yrs 5 mos14 yrs 5 mos
"UNC Kenan-Flagler Business SchoolUNC Kenan-Flagler Business School71,807 followers71,807 followers"
UltraTech Cement
"UnileverUnilever20,481,736 followers20,481,736 followers"
Universidad de Oviedo
University of Sussex
University of Sussex Business School
"University of UtahUniversity of UtahMS, FinanceMS, Finance2003 - 20052003 - 2005"
Unstop
VaridusVaridus7 mos7 mos
Washington University in St. LouisWashington University in St. Louis
Women and Public Policy Program at the Harvard Kennedy School
ZEE5
ZEE5 Global
"ZEE5 GlobalZEE5 Global63,761 followers63,761 followers"
Zentynel Frontier Investments
"Zentynel Frontier InvestmentsZentynel Frontier Investments2,447 followers2,447 followers"
Zerodha VarsityZerodha Varsity
businesslinebusinessline
